,standard_scaler__CreditScore,standard_scaler__Age,standard_scaler__Tenure,standard_scaler__Balance,standard_scaler__NumOfProducts,standard_scaler__HasCrCard,standard_scaler__IsActiveMember,standard_scaler__EstimatedSalary,categorical_scaler__Geography_France,categorical_scaler__Geography_Germany,categorical_scaler__Geography_Spain,categorical_scaler__Gender_Female,categorical_scaler__Gender_Male,Exited
28,-0.47774063866608046,-0.27414380940308153,0.0017102869942730605,1.8288120927059968,0.8131113763921426,-1.5397358594427593,-1.031151651139573,1.3668509420223727,0.0,1.0,0.0,0.0,1.0,0
29,-0.2180048800582079,-0.46464492776897737,-0.34496950914213387,0.770454416976012,-0.9110433657455642,0.6494620449782254,-1.031151651139573,0.10813340319340552,1.0,0.0,0.0,1.0,0.0,0
30,-1.9842080385917416,3.3453774395489386,-1.3850088975513548,1.764219463005459,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.6693910707019775,0.0,1.0,0.0,1.0,0.0,0
31,-0.5400772207319698,0.011607868145762163,0.0017102869942730605,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,-1.031151651139573,0.3058059107161588,1.0,0.0,0.0,1.0,0.0,0
32,-0.20761544971389298,0.48786066406050166,-0.6916493052785408,0.5044351017338892,-0.9110433657455642,0.6494620449782254,-1.031151651139573,1.4765660662659397,1.0,0.0,0.0,0.0,1.0,0
33,1.5897559998525854,-0.5598954869519253,-0.6916493052785408,0.47079214975108413,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-1.1697455397021093,0.0,1.0,0.0,1.0,0.0,0
34,0.5092552440438354,-0.5598954869519253,0.695069879267087,0.7623035036526636,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-0.049915522029854636,0.0,0.0,1.0,1.0,0.0,0
35,0.28068777646890747,-0.3693943685860295,-1.3850088975513548,0.5441494089784078,-0.9110433657455642,0.6494620449782254,0.9697894571519659,1.3484233079984076,0.0,1.0,0.0,0.0,1.0,0
36,-0.7270869669296381,-0.9408977236837168,-1.7316886936877618,-1.2210272837186344,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-0.2893271070174842,1.0,0.0,0.0,1.0,0.0,0
37,0.8001592936846527,-0.8456471645007689,1.3884294715399008,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.8894393760636929,1.0,0.0,0.0,0.0,1.0,0
38,2.057280365346756,0.20210898651165798,0.0017102869942730605,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.1437484701110232,1.0,0.0,0.0,1.0,0.0,0
39,0.15601461233712866,0.2973595456946059,1.7351092676763078,-0.189826189734706,0.8131113763921426,-1.5397358594427593,-1.031151651139573,-1.2967051285188753,0.0,1.0,0.0,1.0,0.0,0
40,-2.17121778478941,-0.27414380940308153,0.34839008313068,-0.09321752439447041,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-0.7596657134463772,0.0,0.0,1.0,0.0,1.0,0
41,-0.06216342489348433,0.011607868145762163,0.34839008313068,0.7272680419330215,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-0.6753092580111086,0.0,1.0,0.0,0.0,1.0,0
42,1.3404096715890277,-0.5598954869519253,-0.6916493052785408,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.009486271197166,0.0,0.0,1.0,0.0,1.0,0
43,1.6417031515741598,-0.5598954869519253,0.34839008313068,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.39437469639500783,1.0,0.0,0.0,0.0,1.0,0
44,-1.3608422179328472,0.011607868145762163,-0.6916493052785408,1.1231777577606543,-0.9110433657455642,-1.5397358594427593,-1.031151651139573,-0.48074554515740586,0.0,0.0,1.0,1.0,0.0,0
45,-0.4673512083217656,-1.3218999604155084,-0.34496950914213387,0.7190218608974254,-0.9110433657455642,-1.5397358594427593,0.9697894571519659,0.2539724574453008,0.0,0.0,1.0,1.0,0.0,0
46,0.5404235350767801,0.2973595456946059,1.0417496754034938,0.8562139311999618,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.3705628734309705,1.0,0.0,0.0,0.0,1.0,0
47,2.057280365346756,-1.2266494012325606,-0.34496950914213387,-0.21853939786474866,0.8131113763921426,-1.5397358594427593,0.9697894571519659,1.3670804188751784,1.0,0.0,0.0,1.0,0.0,0
48,0.8832747364391719,-0.3693943685860295,-1.7316886936877618,0.9145353836137686,-0.9110433657455642,-1.5397358594427593,0.9697894571519659,-0.6361067596565071,0.0,1.0,0.0,0.0,1.0,0
49,0.3118560675018522,0.39261010487755377,0.695069879267087,0.5577417898660204,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.6251782068276832,0.0,1.0,0.0,1.0,0.0,0
50,-1.3712316482771623,-0.6551460461348732,0.0017102869942730605,0.5407011981364483,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-0.7716648687307976,0.0,1.0,0.0,0.0,1.0,0
51,0.5404235350767801,-0.17889325022013364,-0.34496950914213387,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,-1.031151651139573,-1.3025669505636024,0.0,0.0,1.0,0.0,1.0,0
52,1.2780730895231383,1.154614578341137,-1.0383291014149478,0.760913395622858,-0.9110433657455642,0.6494620449782254,0.9697894571519659,0.5946844363586161,0.0,1.0,0.0,0.0,1.0,0
53,0.9248324578164315,-0.3693943685860295,-1.3850088975513548,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,-1.1136937772588913,1.0,0.0,0.0,1.0,0.0,0
54,0.3014666371575373,2.6786235252683035,0.695069879267087,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,0.9697894571519659,1.0952141015211345,0.0,0.0,1.0,0.0,1.0,0
55,1.610534860541215,-0.5598954869519253,1.7351092676763078,0.4113804824587991,0.8131113763921426,0.6494620449782254,-1.031151651139573,1.3460357759280328,1.0,0.0,0.0,0.0,1.0,0
56,-1.3400633572442175,-0.46464492776897737,-1.0383291014149478,1.3662338717336397,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-0.8565770368474639,1.0,0.0,0.0,0.0,1.0,0
57,-0.9764332951931959,0.7736123416093454,1.3884294715399008,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.05418410732816686,1.0,0.0,0.0,1.0,0.0,0
58,-1.6413568372293497,-0.17889325022013364,0.0017102869942730605,0.4938928887762231,0.8131113763921426,0.6494620449782254,-1.031151651139573,1.2402339181970772,0.0,1.0,0.0,0.0,1.0,0
59,0.6027601171426695,-0.08364269103718575,-0.34496950914213387,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,0.6205559103671292,0.0,0.0,1.0,1.0,0.0,0
60,1.1014527736697848,-0.3693943685860295,0.0017102869942730605,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,-1.031151651139573,-0.005256998699530455,0.0,0.0,1.0,1.0,0.0,0
61,0.7793804329960229,-0.17889325022013364,1.3884294715399008,0.3991935805259933,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-1.1485443799916193,0.0,1.0,0.0,0.0,1.0,1
62,-0.13488943730368866,-0.3693943685860295,-1.3850088975513548,0.42838696994852454,0.8131113763921426,0.6494620449782254,0.9697894571519659,0.6675151085184695,1.0,0.0,0.0,1.0,0.0,0
63,-0.08294228558211414,0.9641134599752412,1.7351092676763078,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,0.7716659836536132,0.0,0.0,1.0,0.0,1.0,0
64,1.4962511267537513,0.011607868145762163,0.0017102869942730605,0.1615693272891464,0.8131113763921426,-1.5397358594427593,-1.031151651139573,0.07664973487482238,0.0,1.0,0.0,0.0,1.0,0
65,-0.38423576556724637,2.39287184771946,-1.7316886936877618,0.08492653284279397,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-1.1251842964910668,1.0,0.0,0.0,0.0,1.0,0
66,-0.40501462625587614,1.154614578341137,0.695069879267087,1.1368423499730125,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-0.8171049335908527,0.0,1.0,0.0,1.0,0.0,1
67,2.057280365346756,0.39261010487755377,0.695069879267087,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.271294417996784,1.0,0.0,0.0,0.0,1.0,0
68,-0.851760131061417,-0.27414380940308153,-0.6916493052785408,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,-0.14851517664397798,1.0,0.0,0.0,1.0,0.0,0
69,0.6754861295528738,-0.27414380940308153,-1.0383291014149478,0.3716688971489161,0.8131113763921426,0.6494620449782254,-1.031151651139573,-0.11106285186395638,1.0,0.0,0.0,1.0,0.0,1
70,1.413135683999232,2.964375202817147,-1.3850088975513548,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.0259146250553897,0.0,0.0,1.0,1.0,0.0,0
71,0.4988658136995205,-0.17889325022013364,0.695069879267087,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,-1.4527276741145947,1.0,0.0,0.0,1.0,0.0,0
72,0.6443178385199291,-0.9408977236837168,1.3884294715399008,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.49551048161173245,0.0,0.0,1.0,0.0,1.0,0
73,-2.3893958220200227,1.4403662558899808,-0.34496950914213387,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.624255281007853,0.0,0.0,1.0,1.0,0.0,0
74,0.8936641667834868,-0.750396605317821,1.3884294715399008,0.10269996544456361,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-1.0196591659565684,1.0,0.0,0.0,0.0,1.0,0
75,1.2365153681458787,2.6786235252683035,1.0417496754034938,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.8589892363766567,0.0,0.0,1.0,1.0,0.0,0
76,-0.2387837407468377,0.20210898651165798,1.7351092676763078,1.183057597810271,-0.9110433657455642,-1.5397358594427593,-1.031151651139573,-1.628258357916302,0.0,0.0,1.0,0.0,1.0,0
77,1.0391161916038953,0.5831112232434496,-0.6916493052785408,0.46699649195857434,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-0.1892564380282202,0.0,1.0,0.0,1.0,0.0,0
78,0.665096699208559,-0.750396605317821,1.0417496754034938,0.5334683773543235,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.8540607823335392,1.0,0.0,0.0,0.0,1.0,0
79,0.9560007488493762,-0.8456471645007689,-1.3850088975513548,0.7649807665375263,-0.9110433657455642,0.6494620449782254,0.9697894571519659,0.7216587909077732,0.0,0.0,1.0,1.0,0.0,0
80,-0.17644715868094826,-0.750396605317821,-1.3850088975513548,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.6030341974539771,0.0,0.0,1.0,0.0,1.0,0
81,0.9663901791936911,-1.7029021971473002,-0.34496950914213387,0.9871093661212345,-0.9110433657455642,0.6494620449782254,0.9697894571519659,1.3300814889368098,1.0,0.0,0.0,0.0,1.0,0
82,-0.2387837407468377,-0.17889325022013364,1.7351092676763078,0.3728455734805265,2.5372661185298493,-1.5397358594427593,0.9697894571519659,-1.3120861576643303,1.0,0.0,0.0,1.0,0.0,1
83,-0.15566829799231846,-0.8456471645007689,-1.3850088975513548,0.7353316932342271,-0.9110433657455642,0.6494620449782254,-1.031151651139573,0.03297669389572316,0.0,1.0,0.0,0.0,1.0,1
84,0.42613980128931617,0.39261010487755377,-0.34496950914213387,1.218171195065336,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-1.5882083065224573,1.0,0.0,0.0,1.0,0.0,0
85,-1.4439576606873665,-0.9408977236837168,1.7351092676763078,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-1.3055228764737814,1.0,0.0,0.0,0.0,1.0,0
86,2.057280365346756,0.39261010487755377,0.0017102869942730605,0.8493256753199496,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-1.4144451677452015,0.0,1.0,0.0,0.0,1.0,0
87,-1.1738324717351791,-1.798152756330248,-1.7316886936877618,0.11528026698912167,-0.9110433657455642,0.6494620449782254,0.9697894571519659,0.8005552259338486,1.0,0.0,0.0,0.0,1.0,0
88,-2.3997852523643375,-0.46464492776897737,0.34839008313068,0.23157892714222744,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-1.5374666488760393,0.0,0.0,1.0,0.0,1.0,0
89,-1.714082849639554,0.48786066406050166,0.34839008313068,-0.2332620220813636,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-0.8265362411552293,0.0,0.0,1.0,0.0,1.0,0
90,0.3741926495677416,1.249865137524085,-1.3850088975513548,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.239721112996863,1.0,0.0,0.0,0.0,1.0,0
91,-0.7374763972739531,-1.2266494012325606,-0.6916493052785408,0.4617599700609941,-0.9110433657455642,0.6494620449782254,0.9697894571519659,1.4566285058191215,0.0,1.0,0.0,1.0,0.0,1
92,-0.020605703516224715,-1.3218999604155084,-1.0383291014149478,0.6095690264667759,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-1.3088182405144548,0.0,1.0,0.0,1.0,0.0,0
93,-0.41540405660019103,-0.08364269103718575,-1.3850088975513548,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.5887740946447804,1.0,0.0,0.0,1.0,0.0,0
94,-0.311509753157042,0.011607868145762163,1.3884294715399008,0.1152311120518778,0.8131113763921426,-1.5397358594427593,-1.031151651139573,-1.073308804311519,1.0,0.0,0.0,1.0,0.0,0
95,-0.08294228558211414,0.48786066406050166,1.0417496754034938,0.47654295718099954,0.8131113763921426,-1.5397358594427593,-1.031151651139573,0.8348594965681095,0.0,1.0,0.0,1.0,0.0,0
96,0.987169039882321,-0.9408977236837168,0.695069879267087,0.6639337466031637,-0.9110433657455642,0.6494620449782254,0.9697894571519659,1.2981720463818698,0.0,1.0,0.0,0.0,1.0,0
97,-1.6309674068850348,0.7736123416093454,1.7351092676763078,0.9834624540508723,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-0.5141369461009057,1.0,0.0,0.0,0.0,1.0,0
98,1.3196308109003978,-0.6551460461348732,1.7351092676763078,0.07154181955650085,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-0.24947804329865564,1.0,0.0,0.0,0.0,1.0,0
99,-0.8309812703727872,0.8688629007922933,-0.6916493052785408,1.225959770854539,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-1.0814829400486763,0.0,1.0,0.0,1.0,0.0,1
100,0.15601461233712866,0.011607868145762163,-0.34496950914213387,0.1201715835293809,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.3073080199865698,0.0,1.0,0.0,1.0,0.0,0
101,0.28068777646890747,-0.3693943685860295,1.0417496754034938,0.6872527207405607,-0.9110433657455642,-1.5397358594427593,-1.031151651139573,0.35684357786839127,0.0,0.0,1.0,1.0,0.0,0
102,0.7170438509301335,-0.08364269103718575,0.695069879267087,-1.2210272837186344,-0.9110433657455642,-1.5397358594427593,0.9697894571519659,-0.8187743299235288,0.0,0.0,1.0,0.0,1.0,0
103,-0.2180048800582079,-0.5598954869519253,1.0417496754034938,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,-1.031151651139573,0.2902089544487977,1.0,0.0,0.0,1.0,0.0,0
104,-0.6647503848637487,0.20210898651165798,-1.0383291014149478,0.8819307696375622,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-1.6265443169574552,0.0,1.0,0.0,0.0,1.0,0
105,-0.13488943730368866,-1.0361482828666648,1.0417496754034938,0.34553768419148867,-0.9110433657455642,0.6494620449782254,0.9697894571519659,1.3472364905431689,0.0,0.0,1.0,1.0,0.0,0
106,0.5715918261097248,0.8688629007922933,0.695069879267087,0.46155646541852907,-0.9110433657455642,0.6494620449782254,0.9697894571519659,1.3840973174550573,0.0,1.0,0.0,1.0,0.0,1
107,1.4962511267537513,1.6308673742558766,0.34839008313068,0.28774316630038266,-0.9110433657455642,-1.5397358594427593,-1.031151651139573,0.356053350613725,0.0,0.0,1.0,0.0,1.0,1
108,1.4235251143435468,-1.1313988420496126,1.0417496754034938,-0.16104253153174064,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-0.36844867603389747,1.0,0.0,0.0,1.0,0.0,0
109,-1.6933039889509243,-0.08364269103718575,0.0017102869942730605,0.6569462201658515,-0.9110433657455642,-1.5397358594427593,-1.031151651139573,-0.2681500936223158,1.0,0.0,0.0,1.0,0.0,0
110,-0.40501462625587614,-0.9408977236837168,0.34839008313068,1.7524346068297187,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.40694259294822976,1.0,0.0,0.0,1.0,0.0,0
111,-0.8205918400284723,-0.27414380940308153,-1.3850088975513548,-1.2210272837186344,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-0.7602224684147671,1.0,0.0,0.0,1.0,0.0,0
112,0.36380321922342673,-1.0361482828666648,0.695069879267087,0.5100696665434823,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-1.2725793115079755,1.0,0.0,0.0,0.0,1.0,0
113,-0.18683658902526318,-1.3218999604155084,1.3884294715399008,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.6058206984039398,0.0,0.0,1.0,0.0,1.0,0
114,-0.6543609545194339,-0.27414380940308153,1.0417496754034938,0.6112425359262931,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-1.2804914857810668,1.0,0.0,0.0,0.0,1.0,0
115,-0.16605772833663338,-0.8456471645007689,1.0417496754034938,1.0491832456009849,0.8131113763921426,0.6494620449782254,0.9697894571519659,0.15664665125027372,0.0,1.0,0.0,0.0,1.0,0
116,-0.2699520317797824,0.9641134599752412,1.3884294715399008,1.5295331379232888,0.8131113763921426,0.6494620449782254,-1.031151651139573,1.5030490153099387,0.0,1.0,0.0,0.0,1.0,0
117,0.5715918261097248,0.2973595456946059,1.7351092676763078,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,0.9081143795338316,1.0,0.0,0.0,1.0,0.0,0
118,0.6235389778312993,0.8688629007922933,1.0417496754034938,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,1.4343119253123655,0.0,0.0,1.0,1.0,0.0,0
119,-1.2153901931124387,0.5831112232434496,-1.0383291014149478,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.43411508747346195,1.0,0.0,0.0,0.0,1.0,0
120,-0.16605772833663338,-0.5598954869519253,-1.7316886936877618,-1.2210272837186344,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-0.14575798012033198,0.0,0.0,1.0,1.0,0.0,1
121,-0.18683658902526318,-0.9408977236837168,1.0417496754034938,0.8610319156188606,0.8131113763921426,-1.5397358594427593,0.9697894571519659,-0.5353634681282085,0.0,1.0,0.0,1.0,0.0,0
122,0.6235389778312993,-0.5598954869519253,-0.6916493052785408,1.2418364953566687,-0.9110433657455642,0.6494620449782254,-1.031151651139573,-0.37334794604123034,1.0,0.0,0.0,0.0,1.0,1
123,0.332634928190482,-0.46464492776897737,1.3884294715399008,0.390165884022362,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.5564062921635475,0.0,0.0,1.0,0.0,1.0,0
124,-0.22839431040252278,0.011607868145762163,0.695069879267087,0.9482452631658506,-0.9110433657455642,0.6494620449782254,-1.031151651139573,0.6985592791552973,0.0,0.0,1.0,1.0,0.0,1
125,-0.9764332951931959,-1.3218999604155084,1.7351092676763078,0.5620496517114384,0.8131113763921426,0.6494620449782254,-1.031151651139573,1.678016342992305,0.0,1.0,0.0,0.0,1.0,0
126,1.7559868853616238,-0.750396605317821,-1.0383291014149478,-0.11740175351839906,-0.9110433657455642,0.6494620449782254,0.9697894571519659,-1.3067348825313343,0.0,1.0,0.0,1.0,0.0,0
127,0.19757233371438826,-0.46464492776897737,0.34839008313068,-0.6243364611994712,0.8131113763921426,-1.5397358594427593,-1.031151651139573,0.9771264595828741,0.0,1.0,0.0,1.0,0.0,0
128,0.2910772068132224,0.39261010487755377,-0.34496950914213387,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.7279819260252715,1.0,0.0,0.0,1.0,0.0,0
129,0.010562587516719995,-1.1313988420496126,0.34839008313068,0.5042258329945484,0.8131113763921426,0.6494620449782254,0.9697894571519659,-1.168728788741115,0.0,0.0,1.0,1.0,0.0,0
130,1.2676836591788234,0.2973595456946059,-1.0383291014149478,0.8955801510387216,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.0804587920000601,0.0,1.0,0.0,0.0,1.0,0
131,0.6027601171426695,-1.7029021971473002,-0.34496950914213387,0.5263100094901741,0.8131113763921426,0.6494620449782254,0.9697894571519659,-0.7726150870387831,1.0,0.0,0.0,0.0,1.0,0
132,0.28068777646890747,-0.5598954869519253,-1.3850088975513548,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,-1.031151651139573,-0.5395512035487942,1.0,0.0,0.0,1.0,0.0,0
133,2.057280365346756,-0.750396605317821,1.0417496754034938,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,1.3549655697346121,1.0,0.0,0.0,0.0,1.0,0
134,-0.14527886764800357,0.48786066406050166,1.3884294715399008,0.022053845604381627,0.8131113763921426,0.6494620449782254,0.9697894571519659,0.18549385462181955,0.0,0.0,1.0,0.0,1.0,0
135,-0.955654434504566,-1.1313988420496126,0.0017102869942730605,-1.2210272837186344,0.8131113763921426,0.6494620449782254,-1.031151651139573,0.5428812094105351,1.0,0.0,0.0,1.0,0.0,0
136,0.9144430274721166,1.154614578341137,-0.34496950914213387,-1.2210272837186344,0.8131113763921426,0.6494620449782254,0.9697894571519659,1.3595193216039954,1.0,0.0,0.0,1.0,0.0,0
137,-0.8725389917500468,-1.2266494012325606,0.34839008313068,-1.2210272837186344,0.8131113763921426,-1.5397358594427593,-1.031151651139573,1.1435115961705955,0.0,0.0,1.0,1.0,0.0,0
